"province","city","date","price","compare"
"黑龙江","哈尔滨","2018-11-30","9602","0.83%↑"
"黑龙江","哈尔滨","2018-10-31","9523","0.32%↑"
"黑龙江","哈尔滨","2018-09-30","9493","1.22%↑"
"黑龙江","哈尔滨","2018-08-31","9379","1.7%↑"
"黑龙江","哈尔滨","2018-07-31","9222","2.46%↑"
"黑龙江","哈尔滨","2018-06-30","9001","1.94%↑"
"黑龙江","哈尔滨","2018-05-31","8830","--"
"黑龙江","哈尔滨","2018-04-30","8679","1.03%↑"
"黑龙江","哈尔滨","2018-03-31","8591","0.01%↑"
"黑龙江","哈尔滨","2018-02-28","8497","0.97%↑"
"黑龙江","哈尔滨","2018-01-31","8416","0.82%↑"
"黑龙江","绥化","2017-12-31","3567","0.02%↑"
"黑龙江","绥化","2017-11-30","3570","2.68%↑"
"黑龙江","绥化","2017-10-31","3477","0.04%↑"
"黑龙江","绥化","2017-09-30","3497","2.02%↓"
"黑龙江","绥化","2017-08-31","3569","1.22%↑"
"黑龙江","绥化","2017-07-31","3526","0.11%↑"
"黑龙江","绥化","2017-06-30","3492","5.9%↓"
"黑龙江","绥化","2017-05-31","3712","0.02%↑"
"黑龙江","绥化","2017-04-30","3724","2.97%↑"
"黑龙江","绥化","2017-03-31","3617","0.32%↑"
"黑龙江","绥化","2017-02-28","3601","3.94%↑"
"黑龙江","绥化","2017-01-31","3465","1.71%↓"
"黑龙江","佳木斯","2017-12-31","4097","0.02%↑"
"黑龙江","佳木斯","2017-11-30","4048","4.45%↑"
"黑龙江","佳木斯","2017-10-31","3876","0.02%↑"
"黑龙江","佳木斯","2017-09-30","3900","0.15%↑"
"黑龙江","佳木斯","2017-08-31","3894","5.42%↓"
"黑龙江","佳木斯","2017-07-31","4118","0.19%↓"
"黑龙江","佳木斯","2017-06-30","4201","5.07%↑"
"黑龙江","佳木斯","2017-05-31","3999","0.02%↑"
"黑龙江","佳木斯","2017-04-30","4143","1.74%↑"
"黑龙江","佳木斯","2017-03-31","4073","0.75%↑"
"黑龙江","佳木斯","2017-02-28","4096","3.51%↑"
"黑龙江","佳木斯","2017-01-31","3958","6.71%↑"
"黑龙江","牡丹江","2017-12-31","4817","--"
"黑龙江","牡丹江","2017-11-30","4787","1.13%↑"
"黑龙江","牡丹江","2017-10-31","4734","0.03%↑"
"黑龙江","牡丹江","2017-09-30","4686","1.15%↑"
"黑龙江","牡丹江","2017-08-31","4633","1.83%↑"
"黑龙江","牡丹江","2017-07-31","4550","0.06%↑"
"黑龙江","牡丹江","2017-06-30","4457","0.18%↑"
"黑龙江","牡丹江","2017-05-31","4449","0.01%↑"
"黑龙江","牡丹江","2017-04-30","4365","1.39%↑"
"黑龙江","牡丹江","2017-03-31","4306","0.14%↑"
"黑龙江","牡丹江","2017-02-28","4285","0.05%↑"
"黑龙江","牡丹江","2017-01-31","4283","0.71%↑"
"黑龙江","大庆","2017-12-31","5183","--"
"黑龙江","大庆","2017-11-30","5250","1.67%↑"
"黑龙江","大庆","2017-10-31","5164","0.05%↑"
"黑龙江","大庆","2017-09-30","5056","0.46%↑"
"黑龙江","大庆","2017-08-31","5033","3.81%↓"
"黑龙江","大庆","2017-07-31","5233","0.09%↓"
"黑龙江","大庆","2017-06-30","5395","4.28%↑"
"黑龙江","大庆","2017-05-31","5174","0.01%↑"
"黑龙江","大庆","2017-04-30","5209","0.16%↓"
"黑龙江","大庆","2017-03-31","5218","0.15%↑"
"黑龙江","大庆","2017-02-28","5302","1.28%↑"
"黑龙江","大庆","2017-01-31","5235","2.66%↑"
"黑龙江","齐齐哈尔","2017-12-31","5185","0.02%↑"
"黑龙江","齐齐哈尔","2017-11-30","5188","0.14%↑"
"黑龙江","齐齐哈尔","2017-10-31","5181","0.01%↓"
"黑龙江","齐齐哈尔","2017-09-30","5145","0.59%↓"
"黑龙江","齐齐哈尔","2017-08-31","5176","0.76%↓"
"黑龙江","齐齐哈尔","2017-07-31","5216","0.03%↓"
"黑龙江","齐齐哈尔","2017-06-30","5278","0.55%↓"
"黑龙江","齐齐哈尔","2017-05-31","5308","0.04%↓"
"黑龙江","齐齐哈尔","2017-04-30","5280","0.84%↑"
"黑龙江","齐齐哈尔","2017-03-31","5237","0.07%↑"
"黑龙江","齐齐哈尔","2017-02-28","5267","1.2%↑"
"黑龙江","齐齐哈尔","2017-01-31","5205","0.35%↓"
"黑龙江","哈尔滨","2017-12-31","8348","0.03%↑"
"黑龙江","哈尔滨","2017-11-30","8177","3.26%↑"
"黑龙江","哈尔滨","2017-10-31","7919","0.07%↑"
"黑龙江","哈尔滨","2017-09-30","7853","0.72%↑"
"黑龙江","哈尔滨","2017-08-31","7798","0.04%↑"
"黑龙江","哈尔滨","2017-07-31","7795","--"
"黑龙江","哈尔滨","2017-06-30","7862","0.72%↑"
"黑龙江","哈尔滨","2017-05-31","7806","--"
"黑龙江","哈尔滨","2017-04-30","7739","0.89%↑"
"黑龙江","哈尔滨","2017-03-31","7671","0.08%↑"
"黑龙江","哈尔滨","2017-02-28","7608","0.39%↓"
"黑龙江","哈尔滨","2017-01-31","7638","0.19%↑"
"黑龙江","绥化","2016-12-31","3526","0.03%↓"
"黑龙江","绥化","2016-11-30","3527","0.42%↓"
"黑龙江","绥化","2016-10-31","3542","0.03%↓"
"黑龙江","绥化","2016-09-30","3543","0.9%↓"
"黑龙江","绥化","2016-08-31","3575","1.89%↓"
"黑龙江","绥化","2016-07-31","3644","1.04%↓"
"黑龙江","绥化","2016-06-30","3683","0.54%↓"
"黑龙江","绥化","2016-05-31","3704","0.39%↓"
"黑龙江","绥化","2016-04-30","3719","0.66%↑"
"黑龙江","绥化","2016-03-31","3695","0.94%↑"
"黑龙江","绥化","2016-02-29","3661","1.57%↓"
"黑龙江","绥化","2016-01-31","3720","3.19%↑"
"黑龙江","佳木斯","2016-12-31","3710","0.51%↑"
"黑龙江","佳木斯","2016-11-30","3692","0.59%↑"
"黑龙江","佳木斯","2016-10-31","3671","0.01%↓"
"黑龙江","佳木斯","2016-09-30","3672","0.27%↓"
"黑龙江","佳木斯","2016-08-31","3682","0.43%↓"
"黑龙江","佳木斯","2016-07-31","3698","0.61%↑"
"黑龙江","佳木斯","2016-06-30","3676","0.2%↑"
"黑龙江","佳木斯","2016-05-31","3669","1.02%↓"
"黑龙江","佳木斯","2016-04-30","3707","0.08%↓"
"黑龙江","佳木斯","2016-03-31","3710","0.19%↓"
"黑龙江","佳木斯","2016-02-29","3718","0.47%↑"
"黑龙江","佳木斯","2016-01-31","3701","0.05%↓"
"黑龙江","牡丹江","2016-12-31","4253","0.18%↑"
"黑龙江","牡丹江","2016-11-30","4246","1.29%↑"
"黑龙江","牡丹江","2016-10-31","4193","0.5%↓"
"黑龙江","牡丹江","2016-09-30","4215","0.35%↓"
"黑龙江","牡丹江","2016-08-31","4230","0.07%↑"
"黑龙江","牡丹江","2016-07-31","4228","0.22%↑"
"黑龙江","牡丹江","2016-06-30","4219","0.56%↑"
"黑龙江","牡丹江","2016-05-31","4196","1.02%↑"
"黑龙江","牡丹江","2016-04-30","4154","0.34%↑"
"黑龙江","牡丹江","2016-03-31","4140","0.27%↑"
"黑龙江","牡丹江","2016-02-29","4129","0.33%↑"
"黑龙江","牡丹江","2016-01-31","4116","0.51%↓"
"黑龙江","大庆","2016-12-31","5100","0.36%↑"
"黑龙江","大庆","2016-11-30","5082","5.97%↑"
"黑龙江","大庆","2016-10-31","4796","4.52%↓"
"黑龙江","大庆","2016-09-30","5024","1.1%↓"
"黑龙江","大庆","2016-08-31","5081","0.29%↑"
"黑龙江","大庆","2016-07-31","5067","0.48%↑"
"黑龙江","大庆","2016-06-30","5043","1.39%↑"
"黑龙江","大庆","2016-05-31","4974","2.63%↓"
"黑龙江","大庆","2016-04-30","5109","0.13%↑"
"黑龙江","大庆","2016-03-31","5103","0.12%↑"
"黑龙江","大庆","2016-02-29","5097","0.48%↑"
"黑龙江","大庆","2016-01-31","5073","0.82%↓"
"黑龙江","齐齐哈尔","2016-12-31","5224","0.38%↑"
"黑龙江","齐齐哈尔","2016-11-30","5205","0.03%↓"
"黑龙江","齐齐哈尔","2016-10-31","5207","0.39%↓"
"黑龙江","齐齐哈尔","2016-09-30","5228","0.01%↓"
"黑龙江","齐齐哈尔","2016-08-31","5229","0.85%↑"
"黑龙江","齐齐哈尔","2016-07-31","5186","0.19%↓"
"黑龙江","齐齐哈尔","2016-06-30","5196","0.47%↓"
"黑龙江","齐齐哈尔","2016-05-31","5221","1.64%↓"
"黑龙江","齐齐哈尔","2016-04-30","5308","0.99%↑"
"黑龙江","齐齐哈尔","2016-03-31","5256","0.24%↓"
"黑龙江","齐齐哈尔","2016-02-29","5269","0.03%↓"
"黑龙江","齐齐哈尔","2016-01-31","5271","0.17%↑"
"黑龙江","哈尔滨","2016-12-31","7624","0.43%↓"
"黑龙江","哈尔滨","2016-11-30","7657","0.99%↓"
"黑龙江","哈尔滨","2016-10-31","7734","1.3%↓"
"黑龙江","哈尔滨","2016-09-30","7837","3.9%↓"
"黑龙江","哈尔滨","2016-08-31","8155","12.23%↓"
"黑龙江","哈尔滨","2016-07-31","9291","1.09%↓"
"黑龙江","哈尔滨","2016-06-30","9394","7.88%↓"
"黑龙江","哈尔滨","2016-05-31","10199","0.76%↓"
"黑龙江","哈尔滨","2016-04-30","10278","2.5%↑"
"黑龙江","哈尔滨","2016-03-31","10027","13.98%↑"
"黑龙江","哈尔滨","2016-02-29","8797","3.65%↓"
"黑龙江","哈尔滨","2016-01-31","9131","9.27%↓"
"河南","洛阳","2011-12-31","5498","0.04%↓"
"河南","洛阳","2011-11-30","5500","--"
"河南","洛阳","2012-12-31","5095","2.97%↓"
"河南","洛阳","2012-11-30","5251","0.72%↓"
"河南","洛阳","2012-10-31","5289","7.91%↓"
"河南","洛阳","2012-09-30","5743","4.7%↑"
"河南","洛阳","2012-08-31","5485","5.48%↑"
"河南","洛阳","2012-07-31","5200","5.14%↓"
"河南","洛阳","2012-06-30","5482","1.31%↓"
"河南","洛阳","2012-05-31","5555","2.76%↑"
"河南","洛阳","2012-04-30","5406","0.81%↓"
"河南","洛阳","2012-03-31","5450","0.09%↓"
"河南","洛阳","2012-02-29","5455","0.82%↓"
"河南","洛阳","2012-01-31","5500","--"
"河南","洛阳","2013-12-31","5324","0.6%↑"
"河南","洛阳","2013-11-30","5292","0.36%↑"
"河南","洛阳","2013-10-31","5273","1.03%↑"
"河南","洛阳","2013-09-30","5219","1.38%↑"
"河南","洛阳","2013-08-31","5148","0.45%↑"
"河南","洛阳","2013-07-31","5125","0.57%↑"
"河南","洛阳","2013-06-30","5096","0.27%↓"
"河南","洛阳","2013-05-31","5110","0.53%↓"
"河南","洛阳","2013-04-30","5137","0.93%↓"
"河南","洛阳","2013-03-31","5185","1.39%↑"
"河南","洛阳","2013-02-28","5114","1.56%↓"
"河南","洛阳","2013-01-31","5195","1.96%↑"
"河南","洛阳","2014-12-31","6069","2.52%↑"
"河南","洛阳","2014-11-30","5920","15.04%↑"
"河南","洛阳","2014-10-31","5146","0.21%↓"
"河南","洛阳","2014-09-30","5157","1.57%↓"
"河南","洛阳","2014-08-31","5239","2.89%↓"
"河南","洛阳","2014-07-31","5395","0.19%↑"
"河南","洛阳","2014-06-30","5385","0.35%↑"
"河南","洛阳","2014-05-31","5366","2.7%↓"
"河南","洛阳","2014-04-30","5515","0.4%↓"
"河南","洛阳","2014-03-31","5537","2.35%↑"
"河南","洛阳","2014-02-28","5410","0.6%↑"
"河南","洛阳","2014-01-31","5378","1.01%↑"
"河南","济源","2015-12-31","3305","4%↑"
"河南","济源","2015-11-30","3182","1%↑"
"河南","济源","2015-10-31","3150","4%↓"
"河南","济源","2015-09-30","3286","1%↑"
"河南","济源","2015-08-31","3268","--"
"河南","漯河","2015-12-31","3418","--"
"河南","漯河","2015-11-30","3423","1%↓"
"河南","漯河","2015-10-31","3462","1%↑"
"河南","漯河","2015-09-30","3422","2%↓"
"河南","漯河","2015-08-31","3494","--"
"河南","漯河","2015-07-31","3888","1%↑"
"河南","漯河","2015-06-30","3863","--"
"河南","漯河","2015-05-31","3869","--"
"河南","漯河","2015-04-30","3882","--"
"河南","安阳","2015-12-31","3894","2%↑"
"河南","安阳","2015-11-30","3822","1%↑"
"河南","安阳","2015-10-31","3782","1%↓"
"河南","安阳","2015-09-30","3816","--"
"河南","安阳","2015-08-31","3801","4%↑"
"河南","安阳","2015-07-31","3638","--"
"河南","安阳","2015-06-30","3648","1%↓"
"河南","安阳","2015-05-31","3679","1%↓"
"河南","安阳","2015-04-30","3727","--"
"河南","商丘","2015-12-31","3975","--"
"河南","商丘","2015-11-30","3962","3%↑"
"河南","商丘","2015-10-31","3841","1%↑"
"河南","商丘","2015-09-30","3786","1%↑"
"河南","商丘","2015-08-31","3753","2%↑"
"河南","商丘","2015-07-31","3665","1%↑"
"河南","商丘","2015-06-30","3638","--"
"河南","商丘","2015-05-31","3623","3%↓"
"河南","商丘","2015-04-30","3746","--"
"河南","焦作","2015-12-31","4329","3%↓"
"河南","焦作","2015-11-30","4462","6%↓"
"河南","焦作","2015-10-31","4753","--"
"河南","焦作","2015-09-30","4762","1%↑"
"河南","焦作","2015-08-31","4701","4%↑"
"河南","焦作","2015-07-31","4532","2%↓"
"河南","焦作","2015-06-30","4629","4%↓"
"河南","焦作","2015-05-31","4844","2%↓"
"河南","焦作","2015-04-30","4926","--"
"河南","新乡","2015-12-31","4391","6%↓"
"河南","新乡","2015-11-30","4678","6%↑"
"河南","新乡","2015-10-31","4405","1%↑"
"河南","新乡","2015-09-30","4361","3%↓"
"河南","新乡","2015-08-31","4497","--"
"河南","新乡","2015-07-31","4449","--"
"河南","新乡","2015-06-30","4453","--"
"河南","新乡","2015-05-31","4450","--"
"河南","新乡","2015-04-30","4456","--"
"河南","南阳","2015-12-31","4468","--"
"河南","南阳","2015-11-30","4477","--"
"河南","南阳","2015-10-31","4473","--"
"河南","南阳","2015-09-30","4474","--"
"河南","南阳","2015-08-31","4057","1%↓"
"河南","南阳","2015-07-31","4077","1%↑"
"河南","南阳","2015-06-30","4028","--"
"河南","南阳","2015-05-31","4374","1%↑"
"河南","南阳","2015-04-30","4350","--"
"河南","开封","2015-12-31","4542","1%↓"
"河南","开封","2015-11-30","4578","3%↓"
"河南","开封","2015-10-31","4697","4%↓"
"河南","开封","2015-09-30","4891","--"
"河南","开封","2015-08-31","4869","7%↑"
"河南","开封","2015-07-31","4550","3%↑"
"河南","开封","2015-06-30","4402","1%↑"
"河南","开封","2015-05-31","4348","2%↑"
"河南","开封","2015-04-30","4253","--"
"河南","鹤壁","2015-12-31","4797","--"
"河南","鹤壁","2015-11-30","4782","1%↑"
"河南","鹤壁","2015-10-31","4717","--"
"河南","鹤壁","2015-09-30","4707","4%↑"
"河南","鹤壁","2015-08-31","4535","6%↑"
"河南","鹤壁","2015-07-31","4272","1%↓"
"河南","鹤壁","2015-06-30","4295","--"
"河南","鹤壁","2015-05-31","4277","2%↑"
"河南","鹤壁","2015-04-30","4194","--"
"河南","洛阳","2015-12-31","4851","4%↓"
"河南","洛阳","2015-11-30","5051","1%↓"
"河南","洛阳","2015-10-31","5110","--"
"河南","洛阳","2015-09-30","5121","10%↓"
"河南","洛阳","2015-08-31","5660","1%↑"
"河南","洛阳","2015-07-31","5600","4%↑"
"河南","洛阳","2015-06-30","5410","4%↓"
"河南","洛阳","2015-05-31","5662","--"
"河南","洛阳","2015-04-30","5688","11%↑"
"河南","洛阳","2015-03-31","5147","--"
"河南","洛阳","2015-02-28","5154","2%↑"
"河南","洛阳","2015-01-31","5076","2%↑"
"河南","平顶山","2015-12-31","4917","--"
"河南","平顶山","2015-11-30","4926","--"
"河南","平顶山","2015-10-31","4947","1%↓"
"河南","平顶山","2015-09-30","4974","--"
"河南","平顶山","2015-08-31","4983","3%↑"
"河南","平顶山","2015-07-31","4850","1%↑"
"河南","平顶山","2015-06-30","4803","1%↑"
"河南","平顶山","2015-05-31","4755","--"
"河南","平顶山","2015-04-30","4738","--"
"河南","许昌","2015-12-31","5091","12%↑"
"河南","许昌","2015-11-30","4528","2%↑"
"河南","许昌","2015-10-31","4437","--"
"河南","许昌","2015-09-30","5389","7%↑"
"河南","许昌","2015-08-31","5030","4%↑"
"河南","许昌","2015-07-31","4831","1%↑"
"河南","许昌","2015-06-30","4783","1%↑"
"河南","许昌","2015-05-31","4716","2%↓"
"河南","许昌","2015-04-30","4796","--"
"河南","濮阳","2015-12-31","5508","--"
"河南","濮阳","2015-11-30","5528","--"
"河南","濮阳","2015-10-31","5542","1%↑"
"河南","濮阳","2015-09-30","5513","1%↓"
"河南","濮阳","2015-08-31","5544","--"
"河南","濮阳","2015-07-31","5522","1%↓"
"河南","濮阳","2015-06-30","5563","1%↑"
"河南","濮阳","2015-05-31","5531","1%↑"
"河南","濮阳","2015-04-30","5464","--"
"河南","郑州","2015-12-31","8790","1%↓"
"河南","郑州","2015-11-30","8888","1%↑"
"河南","郑州","2015-10-31","8765","--"
"河南","郑州","2015-09-30","8775","--"
"河南","郑州","2015-08-31","8749","--"
"河南","郑州","2015-07-31","8715","--"
"河南","郑州","2015-06-30","8688","1%↑"
"河南","郑州","2015-05-31","8625","1%↑"
"河南","郑州","2015-04-30","8566","--"
"河南","郑州","2015-03-31","8526","1%↑"
"河南","郑州","2015-02-28","8472","--"
"河南","郑州","2015-01-31","8483","--"
"河南","郑州","2014-12-31","8503","0.14%↓"
"河南","郑州","2014-11-30","8515","0.05%↑"
"河南","郑州","2014-10-31","8511","0.25%↑"
"河南","郑州","2014-09-30","8490","0.56%↑"
"河南","郑州","2014-08-31","8443","0.44%↑"
"河南","郑州","2014-07-31","8406","0.4%↓"
"河南","郑州","2014-06-30","8440","0.66%↓"
"河南","郑州","2014-05-31","8496","0.13%↓"
"河南","郑州","2014-04-30","8507","0.73%↑"
"河南","郑州","2014-03-31","8445","1.11%↑"
"河南","郑州","2014-02-28","8352","0.66%↑"
"河南","郑州","2014-01-31","8297","0.83%↑"
"河南","郑州","2013-12-31","8229","0.91%↑"
"河南","郑州","2013-11-30","8155","0.85%↑"
"河南","郑州","2013-10-31","8086","1.35%↑"
"河南","郑州","2013-09-30","7978","1.62%↑"
"河南","郑州","2013-08-31","7851","2.37%↑"
"河南","郑州","2013-07-31","7669","1.64%↑"
"河南","郑州","2013-06-30","7545","2.14%↑"
"河南","郑州","2013-05-31","7387","1.28%↑"
"河南","郑州","2013-04-30","7294","1.79%↑"
"河南","郑州","2013-03-31","7166","1.36%↑"
"河南","郑州","2013-02-28","7070","0.96%↑"
"河南","郑州","2013-01-31","7003","0.95%↑"
"河南","郑州","2012-12-31","6937","0.83%↑"
"河南","郑州","2012-11-30","6880","1.21%↑"
"河南","郑州","2012-10-31","6798","1.33%↑"
"河南","郑州","2012-09-30","6709","1.62%↑"
"河南","郑州","2012-08-31","6602","0.95%↑"
"河南","郑州","2012-07-31","6540","1.08%↑"
"河南","郑州","2012-06-30","6470","0.48%↑"
"河南","郑州","2012-05-31","6439","0.11%↓"
"河南","郑州","2012-04-30","6446","0.06%↓"
"河南","郑州","2012-03-31","6450","0.19%↓"
"河南","郑州","2012-02-29","6462","0.42%↓"
"河南","郑州","2012-01-31","6489","--"
"河南","郑州","2011-12-31","6566","0.92%↓"
"河南","郑州","2011-11-30","6627","0.21%↓"
"河南","郑州","2011-10-31","6641","0.56%↑"
"河南","郑州","2011-09-30","6604","0.89%↑"
"河南","郑州","2011-08-31","6546","0.05%↓"
"河南","郑州","2011-07-31","6549","0.44%↑"
"河南","郑州","2011-06-30","6520","0.84%↑"
"河南","郑州","2011-05-31","6466","1.71%↑"
"河南","郑州","2011-04-30","6357","2.25%↑"
"河南","郑州","2011-03-31","6217","2.91%↑"
"河南","郑州","2011-02-28","6041","2.04%↑"
"河南","郑州","2011-01-31","5920","3.08%↑"
"河南","济源","2016-12-31","3333","0.09%↑"
"河南","济源","2016-11-30","3330","0.08%↓"
"河南","济源","2016-10-31","3333","--"
"河南","济源","2016-09-30","3333","0.09%↑"
"河南","济源","2016-08-31","3330","0.09%↓"
"河南","济源","2016-07-31","3333","--"
"河南","济源","2016-06-30","3333","--"
"河南","济源","2016-05-31","3333","--"
"河南","济源","2016-04-30","3333","--"
"河南","济源","2016-03-31","3333","--"
"河南","济源","2016-02-29","3333","--"
"河南","济源","2016-01-31","3333","0.85%↑"
"河南","漯河","2017-12-31","4373","0.04%↑"
"河南","漯河","2017-11-30","4293","3.23%↑"
"河南","漯河","2017-10-31","4159","0.04%↑"
"河南","漯河","2017-09-30","4142","0.65%↑"
"河南","漯河","2017-08-31","4116","3.64%↓"
"河南","漯河","2017-07-31","4272","0.12%↓"
"河南","漯河","2017-06-30","4254","1.71%↑"
"河南","漯河","2017-05-31","4183","0.07%↑"
"河南","漯河","2017-04-30","4141","0.05%↑"
"河南","漯河","2017-03-31","4140","0.03%↓"
"河南","漯河","2017-02-28","4072","2.3%↑"
"河南","漯河","2017-01-31","3981","2.35%↑"
"河南","周口","2018-12-31","4814","0.92%↑"
"河南","周口","2018-11-30","4771","2.3%↑"
"河南","周口","2018-10-31","4664","0.77%↑"
"河南","周口","2018-09-30","4629","0.71%↑"
"河南","周口","2018-08-31","4597","1.74%↑"
"河南","周口","2018-07-31","4519","0.45%↑"
"河南","周口","2018-06-30","4499","1.05%↑"
"河南","周口","2018-05-31","4453","--"
"河南","周口","2018-04-30","4344","1.31%↑"
"河南","周口","2018-03-31","4288","0.01%↑"
"河南","周口","2018-02-28","4286","1.52%↓"
"河南","周口","2018-01-31","4353","1.84%↓"
"河南","禹州","2019-12-31","4767","0.15%↑"
"河南","禹州","2019-11-30","4761","--"
"河南","禹州","2019-10-31","4761","--"
"河南","禹州","2019-09-30","4761","--"
"河南","禹州","2019-08-31","4761","0.55%↑"
"河南","禹州","2019-07-31","4735","0.33%↑"
"河南","禹州","2019-06-30","4720","1.99%↓"
"河南","禹州","2019-05-31","4816","4.45%↓"
"河南","禹州","2019-04-30","5041","13.01%↓"
"河南","禹州","2019-03-31","5795","--"
"河南","禹州","2020-04-30","4769","--"
"河南","禹州","2020-03-31","4769","--"
"河南","禹州","2020-02-29","4769","--"
"河南","禹州","2020-01-31","4769","0.04%↑"
"河南","长葛","2020-04-30","4817","0.11%↓"
"河南","长葛","2020-03-31","4823","--"
"河南","长葛","2020-02-29","4823","0.1%↑"
"河南","长葛","2020-01-31","4818","0.15%↑"
"河南","周口","2020-04-30","4964","0.17%↑"
"河南","周口","2020-03-31","4956","0.11%↓"
"河南","周口","2020-02-29","4962","0.24%↓"
"河南","周口","2020-01-31","4974","0.24%↓"
"河南","鄢陵","2020-04-30","5000","--"
"河南","鄢陵","2020-03-31","5000","--"
"河南","鄢陵","2020-02-29","5000","--"
"河南","鄢陵","2020-01-31","5000","--"
"河南","三门峡","2020-04-30","5011","0.58%↓"
"河南","三门峡","2020-03-31","5011","0.58%↓"
"河南","三门峡","2020-02-29","5011","0.58%↓"
"河南","三门峡","2020-01-31","5011","0.58%↓"
"河南","焦作","2020-04-30","5514","0.82%↓"
"河南","焦作","2020-03-31","5560","1.25%↑"
"河南","焦作","2020-02-29","5492","0.26%↑"
"河南","焦作","2020-01-31","5478","0.17%↑"
"河南","商丘","2020-04-30","5840","0.92%↑"
"河南","商丘","2020-03-31","5788","1.34%↑"
"河南","商丘","2020-02-29","5712","1.14%↑"
"河南","商丘","2020-01-31","5648","0.17%↓"
"河南","漯河","2020-04-30","5857","0.58%↓"
"河南","漯河","2020-03-31","5892","1.77%↑"
"河南","漯河","2020-02-29","5790","0.54%↑"
"河南","漯河","2020-01-31","5760","0.06%↑"
"河南","平顶山","2020-04-30","6126","1.63%↓"
"河南","平顶山","2020-03-31","6228","0.33%↑"
"河南","平顶山","2020-02-29","6208","0.86%↑"
"河南","平顶山","2020-01-31","6156","0.74%↓"
"河南","安阳","2020-04-30","6225","0.53%↑"
"河南","安阳","2020-03-31","6193","1.02%↑"
"河南","安阳","2020-02-29","6131","0.66%↑"
"河南","安阳","2020-01-31","6092","0.93%↓"
"河南","济源","2020-04-30","6312","0.13%↑"
"河南","济源","2020-03-31","6304","0.21%↓"
"河南","济源","2020-02-29","6318","0.21%↓"
"河南","济源","2020-01-31","6332","0.14%↓"
"河南","许昌","2020-04-30","6679","1.16%↓"
"河南","许昌","2020-03-31","6758","0.18%↑"
"河南","许昌","2020-02-29","6746","1.33%↑"
"河南","许昌","2020-01-31","6658","0.52%↓"
"河南","信阳","2020-04-30","6696","0.25%↓"
"河南","信阳","2020-03-31","6713","1.99%↑"
"河南","信阳","2020-02-29","6583","1.29%↑"
"河南","信阳","2020-01-31","6499","0.16%↓"
"河南","驻马店","2020-04-30","6799","0.36%↑"
"河南","驻马店","2020-03-31","6775","4.84%↑"
"河南","驻马店","2020-02-29","6463","2.05%↑"
"河南","驻马店","2020-01-31","6334","2.34%↓"
"河南","新乡","2020-04-30","7170","0.44%↓"
"河南","新乡","2020-03-31","7202","0.86%↑"
"河南","新乡","2020-02-29","7141","1.74%↑"
"河南","新乡","2020-01-31","7019","0.15%↑"
"河南","鹤壁","2020-04-30","7305","1.43%↑"
"河南","鹤壁","2020-03-31","7202","0.49%↑"
"河南","鹤壁","2020-02-29","7167","1.21%↑"
"河南","鹤壁","2020-01-31","7082","0.69%↑"
"河南","濮阳","2020-04-30","7875","0.08%↑"
"河南","濮阳","2020-03-31","7869","0.54%↑"
"河南","濮阳","2020-02-29","7827","1.18%↑"
"河南","濮阳","2020-01-31","7737","1.35%↑"
"河南","开封","2020-04-30","7907","0.86%↑"
"河南","开封","2020-03-31","7840","1.89%↑"
"河南","开封","2020-02-29","7695","1.41%↑"
"河南","开封","2020-01-31","7589","0.01%↓"
"河南","南阳","2020-04-30","8691","0.77%↑"
"河南","南阳","2020-03-31","8625","1.39%↑"
"河南","南阳","2020-02-29","8508","0.83%↑"
"河南","南阳","2020-01-31","8439","0.24%↓"
"河南","洛阳","2020-04-30","8866","0.51%↓"
"河南","洛阳","2020-03-31","8912","0.74%↑"
"河南","洛阳","2020-02-29","8847","1.5%↑"
"河南","洛阳","2020-01-31","8717","1.03%↑"
"河南","郑州","2020-04-30","13520","0.17%↓"
"河南","郑州","2020-03-31","13544","0.4%↓"
"河南","郑州","2020-02-29","13599","1.99%↑"
"河南","郑州","2020-01-31","13334","0.52%↑"
"河南","长葛","2019-12-31","4811","0.42%↑"
"河南","长葛","2019-11-30","4791","0.1%↓"
"河南","长葛","2019-10-31","4796","0.35%↓"
"河南","长葛","2019-09-30","4814","--"
"河南","长葛","2019-08-31","4814","0.12%↑"
"河南","长葛","2019-07-31","4808","0.15%↑"
"河南","长葛","2019-06-30","4801","2.15%↓"
"河南","长葛","2019-05-31","4907","4.29%↓"
"河南","长葛","2019-04-30","5128","7.72%↓"
"河南","长葛","2019-03-31","5557","--"
"河南","周口","2019-12-31","4986","1.14%↑"
"河南","周口","2019-11-30","4931","0.07%↑"
"河南","周口","2019-10-31","4928","0.03%↓"
"河南","周口","2019-09-30","4930","0.19%↓"
"河南","周口","2019-08-31","4940","1.36%↑"
"河南","周口","2019-07-31","4874","0.58%↑"
"河南","周口","2019-06-30","4846","0.83%↑"
"河南","周口","2019-05-31","4806","0.56%↑"
"河南","周口","2019-04-30","4780","0.18%↑"
"河南","周口","2019-03-31","4772","0.03%↑"
"河南","周口","2019-02-28","4771","0.24%↓"
"河南","周口","2019-01-31","4783","0.63%↓"
"河南","鄢陵","2019-12-31","5000","--"
"河南","鄢陵","2019-11-30","5000","--"
"河南","鄢陵","2019-10-31","5000","--"
"河南","鄢陵","2019-09-30","5000","--"
"河南","鄢陵","2019-08-31","5000","2.8%↑"
"河南","鄢陵","2019-07-31","4864","1.49%↓"
